model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
hidream,kenya,architecture,landmark,general,"Landmark in Kenya, photorealistic.",Change the image to represent landmark in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_architecture_landmark_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_architecture_landmark_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_architecture_landmark_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_architecture_landmark_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_architecture_landmark_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_architecture_landmark_general_5.png
hidream,kenya,architecture,landmark,modern,"Modern landmark in Kenya, photorealistic.",Change the image to represent modern landmark in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_architecture_landmark_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_architecture_landmark_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_architecture_landmark_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_architecture_landmark_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_architecture_landmark_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_architecture_landmark_modern_5.png
hidream,kenya,architecture,landmark,traditional,"Traditional landmark in Kenya, photorealistic.",Change the image to represent traditional landmark in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_architecture_landmark_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_architecture_landmark_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_architecture_landmark_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_architecture_landmark_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_architecture_landmark_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_architecture_landmark_traditional_5.png
hidream,kenya,art,dance,general,"Dance in Kenya, photorealistic.",Change the image to represent dance in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_dance_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_dance_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_dance_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_dance_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_dance_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_dance_general_5.png
hidream,kenya,art,dance,modern,"Modern dance in Kenya, photorealistic.",Change the image to represent modern dance in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_dance_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_dance_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_dance_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_dance_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_dance_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_dance_modern_5.png
hidream,kenya,art,dance,traditional,"Traditional dance in Kenya, photorealistic.",Change the image to represent traditional dance in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_dance_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_dance_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_dance_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_dance_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_dance_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_dance_traditional_5.png
hidream,kenya,art,painting,general,"Painting in Kenya, photorealistic.",Change the image to represent painting in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_painting_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_painting_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_painting_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_painting_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_painting_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_painting_general_5.png
hidream,kenya,art,painting,modern,"Modern painting in Kenya, photorealistic.",Change the image to represent modern painting in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_painting_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_painting_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_painting_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_painting_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_painting_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_painting_modern_5.png
hidream,kenya,art,painting,traditional,"Traditional painting in Kenya, photorealistic.",Change the image to represent traditional painting in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_painting_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_painting_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_painting_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_painting_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_painting_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_painting_traditional_5.png
hidream,kenya,art,sculpture,general,"Sculpture in Kenya, photorealistic.",Change the image to represent sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_sculpture_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_sculpture_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_sculpture_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_sculpture_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_sculpture_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_sculpture_general_5.png
hidream,kenya,art,sculpture,modern,"Modern sculpture in Kenya, photorealistic.",Change the image to represent modern sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_sculpture_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_sculpture_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_sculpture_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_sculpture_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_sculpture_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_sculpture_modern_5.png
hidream,kenya,art,sculpture,traditional,"Traditional sculpture in Kenya, photorealistic.",Change the image to represent traditional sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_art_sculpture_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_art_sculpture_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_art_sculpture_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_art_sculpture_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_art_sculpture_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_art_sculpture_traditional_5.png
hidream,kenya,event,festival,general,"Festival in Kenya, photorealistic.",Change the image to represent festival in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_festival_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_festival_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_festival_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_festival_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_festival_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_festival_general_5.png
hidream,kenya,event,festival,modern,"Modern festival in Kenya, photorealistic.",Change the image to represent modern festival in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_festival_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_festival_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_festival_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_festival_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_festival_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_festival_modern_5.png
hidream,kenya,event,festival,traditional,"Traditional festival in Kenya, photorealistic.",Change the image to represent traditional festival in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_festival_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_festival_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_festival_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_festival_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_festival_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_festival_traditional_5.png
hidream,kenya,event,funeral,general,"Funeral in Kenya, photorealistic.",Change the image to represent funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_funeral_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_funeral_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_funeral_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_funeral_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_funeral_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_funeral_general_5.png
hidream,kenya,event,funeral,modern,"Modern funeral in Kenya, photorealistic.",Change the image to represent modern funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_funeral_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_funeral_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_funeral_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_funeral_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_funeral_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_funeral_modern_5.png
hidream,kenya,event,funeral,traditional,"Traditional funeral in Kenya, photorealistic.",Change the image to represent traditional funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_funeral_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_funeral_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_funeral_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_funeral_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_funeral_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_funeral_traditional_5.png
hidream,kenya,event,game,general,"Game in Kenya, photorealistic.",Change the image to represent game in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_game_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_game_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_game_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_game_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_game_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_game_general_5.png
hidream,kenya,event,game,modern,"Modern game in Kenya, photorealistic.",Change the image to represent modern game in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_game_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_game_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_game_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_game_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_game_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_game_modern_5.png
hidream,kenya,event,game,traditional,"Traditional game in Kenya, photorealistic.",Change the image to represent traditional game in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_game_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_game_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_game_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_game_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_game_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_game_traditional_5.png
hidream,kenya,event,religious_ritual,general,"Religious ritual in Kenya, photorealistic.",Change the image to represent religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_religious_ritual_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_religious_ritual_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_religious_ritual_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_religious_ritual_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_religious_ritual_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_religious_ritual_general_5.png
hidream,kenya,event,religious_ritual,modern,"Modern eligious ritual in Kenya, photorealistic.",Change the image to represent modern religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_religious_ritual_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_religious_ritual_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_religious_ritual_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_religious_ritual_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_religious_ritual_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_religious_ritual_modern_5.png
hidream,kenya,event,religious_ritual,traditional,"Traditional religious ritual in Kenya, photorealistic.",Change the image to represent traditional religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_religious_ritual_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_religious_ritual_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_religious_ritual_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_religious_ritual_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_religious_ritual_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_religious_ritual_traditional_5.png
hidream,kenya,event,sport,general,"Sport in Kenya, photorealistic.",Change the image to represent sport in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_sport_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_sport_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_sport_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_sport_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_sport_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_sport_general_5.png
hidream,kenya,event,sport,modern,"Modern sport in Kenya, photorealistic.",Change the image to represent modern sport in Kenya.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_kenya_event_sport_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_kenya_event_sport_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_kenya_event_sport_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_kenya_event_sport_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_kenya_event_sport_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_kenya_event_sport_modern_5.png
