model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
nextstep,kenya,art,painting,modern,"Modern painting in Kenya, photorealistic.",Change the image to represent modern painting in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_art_painting_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_art_painting_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_art_painting_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_art_painting_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_art_painting_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_art_painting_modern_5.png
nextstep,kenya,art,painting,traditional,"Traditional painting in Kenya, photorealistic.",Change the image to represent traditional painting in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_art_painting_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_art_painting_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_art_painting_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_art_painting_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_art_painting_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_art_painting_traditional_5.png
nextstep,kenya,art,sculpture,general,"Sculpture in Kenya, photorealistic.",Change the image to represent sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_art_sculpture_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_art_sculpture_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_art_sculpture_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_art_sculpture_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_art_sculpture_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_art_sculpture_general_5.png
nextstep,kenya,art,sculpture,modern,"Modern sculpture in Kenya, photorealistic.",Change the image to represent modern sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_art_sculpture_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_art_sculpture_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_art_sculpture_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_art_sculpture_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_art_sculpture_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_art_sculpture_modern_5.png
nextstep,kenya,art,sculpture,traditional,"Traditional sculpture in Kenya, photorealistic.",Change the image to represent traditional sculpture in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_art_sculpture_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_art_sculpture_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_art_sculpture_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_art_sculpture_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_art_sculpture_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_art_sculpture_traditional_5.png
nextstep,kenya,event,festival,general,"Festival in Kenya, photorealistic.",Change the image to represent festival in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_festival_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_festival_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_festival_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_festival_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_festival_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_festival_general_5.png
nextstep,kenya,event,festival,modern,"Modern festival in Kenya, photorealistic.",Change the image to represent modern festival in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_festival_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_festival_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_festival_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_festival_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_festival_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_festival_modern_5.png
nextstep,kenya,event,festival,traditional,"Traditional festival in Kenya, photorealistic.",Change the image to represent traditional festival in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_festival_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_festival_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_festival_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_festival_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_festival_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_festival_traditional_5.png
nextstep,kenya,event,funeral,general,"Funeral in Kenya, photorealistic.",Change the image to represent funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_funeral_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_funeral_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_funeral_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_funeral_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_funeral_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_funeral_general_5.png
nextstep,kenya,event,funeral,modern,"Modern funeral in Kenya, photorealistic.",Change the image to represent modern funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_funeral_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_funeral_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_funeral_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_funeral_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_funeral_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_funeral_modern_5.png
nextstep,kenya,event,funeral,traditional,"Traditional funeral in Kenya, photorealistic.",Change the image to represent traditional funeral in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_funeral_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_funeral_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_funeral_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_funeral_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_funeral_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_funeral_traditional_5.png
nextstep,kenya,event,game,general,"Game in Kenya, photorealistic.",Change the image to represent game in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_game_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_game_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_game_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_game_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_game_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_game_general_5.png
nextstep,kenya,event,game,modern,"Modern game in Kenya, photorealistic.",Change the image to represent modern game in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_game_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_game_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_game_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_game_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_game_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_game_modern_5.png
nextstep,kenya,event,game,traditional,"Traditional game in Kenya, photorealistic.",Change the image to represent traditional game in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_game_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_game_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_game_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_game_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_game_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_game_traditional_5.png
nextstep,kenya,event,religious_ritual,general,"Religious ritual in Kenya, photorealistic.",Change the image to represent religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_religious_ritual_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_religious_ritual_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_religious_ritual_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_religious_ritual_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_religious_ritual_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_religious_ritual_general_5.png
nextstep,kenya,event,religious_ritual,modern,"Modern eligious ritual in Kenya, photorealistic.",Change the image to represent modern religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_religious_ritual_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_religious_ritual_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_religious_ritual_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_religious_ritual_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_religious_ritual_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_religious_ritual_modern_5.png
nextstep,kenya,event,religious_ritual,traditional,"Traditional religious ritual in Kenya, photorealistic.",Change the image to represent traditional religious ritual in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_religious_ritual_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_religious_ritual_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_religious_ritual_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_religious_ritual_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_religious_ritual_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_religious_ritual_traditional_5.png
nextstep,kenya,event,sport,general,"Sport in Kenya, photorealistic.",Change the image to represent sport in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_sport_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_sport_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_sport_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_sport_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_sport_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_sport_general_5.png
nextstep,kenya,event,sport,modern,"Modern sport in Kenya, photorealistic.",Change the image to represent modern sport in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_sport_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_sport_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_sport_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_sport_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_sport_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_sport_modern_5.png
nextstep,kenya,event,sport,traditional,"Traditional sport in Kenya, photorealistic.",Change the image to represent traditional sport in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_sport_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_sport_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_sport_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_sport_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_sport_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_sport_traditional_5.png
nextstep,kenya,event,wedding,general,"Wedding in Kenya, photorealistic.",Change the image to represent wedding in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_wedding_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_wedding_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_wedding_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_wedding_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_wedding_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_wedding_general_5.png
nextstep,kenya,event,wedding,modern,"Modern wedding in Kenya, photorealistic.",Change the image to represent modern wedding in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_wedding_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_wedding_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_wedding_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_wedding_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_wedding_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_wedding_modern_5.png
nextstep,kenya,event,wedding,traditional,"Traditional wedding in Kenya, photorealistic.",Change the image to represent traditional wedding in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_event_wedding_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_event_wedding_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_event_wedding_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_event_wedding_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_event_wedding_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_event_wedding_traditional_5.png
nextstep,kenya,fashion,accessories,general,"Accessories in Kenya, photorealistic.",Change the image to represent accessories in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_fashion_accessories_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_fashion_accessories_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_fashion_accessories_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_fashion_accessories_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_fashion_accessories_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_fashion_accessories_general_5.png
nextstep,kenya,fashion,accessories,modern,"Modern accessories in Kenya, photorealistic.",Change the image to represent modern accessories in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_fashion_accessories_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_fashion_accessories_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_fashion_accessories_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_fashion_accessories_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_fashion_accessories_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_fashion_accessories_modern_5.png
nextstep,kenya,fashion,accessories,traditional,"Traditional accessories in Kenya, photorealistic.",Change the image to represent traditional accessories in Kenya.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_kenya_fashion_accessories_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_kenya_fashion_accessories_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_kenya_fashion_accessories_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_kenya_fashion_accessories_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_kenya_fashion_accessories_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_kenya_fashion_accessories_traditional_5.png
